,State,County,Votes_Norm,Trump_Votes,Hillary_Votes,Independent_Votes,Total_Votes,Trump_Perc,Hillary_Perc,Independent_Perc
2700,TX,Somervell County,0.688,3206.0,540.0,130.0,3876.0,82.7,13.9,3.4
2701,TX,Starr County,-0.601,2218.0,9246.0,227.0,11691.0,19.0,79.1,2.0
2702,TX,Stephens County,0.777,3033.0,348.0,72.0,3453.0,87.8,10.1,2.1
2703,TX,Sterling County,0.756,549.0,70.0,14.0,633.0,86.7,11.1,2.2
2704,TX,Stonewall County,0.599,555.0,135.0,11.0,701.0,79.2,19.3,1.5
2705,TX,Sutton County,0.539,1075.0,313.0,27.0,1415.0,76.0,22.1,2.0
2706,TX,Swisher County,0.552,1671.0,462.0,57.0,2190.0,76.3,21.1,2.6
2707,TX,Tarrant County,0.087,345683.0,288001.0,29148.0,662832.0,52.2,43.5,4.4
2708,TX,Taylor County,0.511,33172.0,10047.0,2047.0,45266.0,73.3,22.2,4.5
2709,TX,Terrell County,0.337,287.0,140.0,10.0,437.0,65.7,32.0,2.3
2710,TX,Terry County,0.495,1295.0,424.0,44.0,1763.0,73.5,24.0,2.5
2711,TX,Throckmorton County,0.781,715.0,84.0,9.0,808.0,88.5,10.4,1.1
2712,TX,Titus County,0.421,6405.0,2538.0,233.0,9176.0,69.8,27.7,2.6
2713,TX,Tom Green County,0.479,27376.0,9117.0,1611.0,38104.0,71.8,23.9,4.3
2714,TX,Travis County,-0.389,126750.0,306475.0,29286.0,462511.0,27.4,66.3,6.3
2715,TX,Trinity County,0.599,4737.0,1154.0,91.0,5982.0,79.2,19.3,1.5
2716,TX,Tyler County,0.672,6601.0,1243.0,125.0,7969.0,82.8,15.6,1.6
2717,TX,Upshur County,0.68,13198.0,2378.0,342.0,15918.0,82.9,14.9,2.2
2718,TX,Upton County,0.523,961.0,284.0,51.0,1296.0,74.2,21.9,3.9
2719,TX,Uvalde County,0.108,4828.0,3863.0,245.0,8936.0,54.0,43.2,2.7
2720,TX,Val Verde County,-0.079,5856.0,6920.0,700.0,13476.0,43.5,51.4,5.2
2721,TX,Van Zandt County,0.721,18436.0,2792.0,461.0,21689.0,85.0,12.9,2.2
2722,TX,Victoria County,0.4,21253.0,8843.0,936.0,31032.0,68.5,28.5,3.0
2723,TX,Walker County,0.345,12878.0,6085.0,720.0,19683.0,65.4,30.9,3.6
2724,TX,Waller County,0.286,10525.0,5744.0,446.0,16715.0,63.0,34.4,2.6
2725,TX,Ward County,0.516,2541.0,780.0,92.0,3413.0,74.5,22.9,2.7
2726,TX,Washington County,0.513,10944.0,3381.0,422.0,14747.0,74.2,22.9,2.9
2727,TX,Webb County,-0.516,12946.0,42297.0,1624.0,56867.0,22.8,74.4,2.8
2728,TX,Wharton County,0.402,10149.0,4238.0,320.0,14707.0,69.0,28.8,2.1
2729,TX,Wheeler County,0.821,2087.0,194.0,25.0,2306.0,90.5,8.4,1.1
2730,TX,Wichita County,0.497,27609.0,8752.0,1552.0,37913.0,72.8,23.1,4.1
2731,TX,Wilbarger County,0.575,3166.0,807.0,128.0,4101.0,77.2,19.7,3.1
2732,TX,Willacy County,-0.369,1541.0,3416.0,125.0,5082.0,30.3,67.2,2.4
2733,TX,Williamson County,0.099,104029.0,84252.0,12243.0,200524.0,51.9,42.0,6.1
2734,TX,Wilson County,0.478,13991.0,4790.0,474.0,19255.0,72.7,24.9,2.4
2735,TX,Winkler County,0.525,1403.0,420.0,50.0,1873.0,74.9,22.4,2.7
2736,TX,Wise County,0.7,20655.0,3412.0,594.0,24661.0,83.8,13.8,2.4
2737,TX,Wood County,0.7,15681.0,2624.0,341.0,18646.0,84.1,14.1,1.8
2738,TX,Yoakum County,0.597,1797.0,426.0,76.0,2299.0,78.2,18.5,3.3
2739,TX,Young County,0.746,6587.0,873.0,198.0,7658.0,86.0,11.4,2.5
2740,TX,Zapata County,-0.328,1028.0,2056.0,50.0,3134.0,32.8,65.6,1.6
2741,TX,Zavala County,-0.573,692.0,2633.0,65.0,3390.0,20.4,77.7,1.9
2742,UT,Beaver County,0.634,1838.0,264.0,382.0,2484.0,74.0,10.6,15.3
2743,UT,Box Elder County,0.514,10324.0,1814.0,4410.0,16548.0,62.4,11.0,26.6
2744,UT,Cache County,0.262,12385.0,5435.0,8672.0,26492.0,46.7,20.5,32.7
2745,UT,Carbon County,0.441,5055.0,1673.0,926.0,7654.0,66.0,21.9,12.1
2746,UT,Daggett County,0.54,327.0,76.0,62.0,465.0,70.3,16.3,13.4
2747,UT,Davis County,0.229,41250.0,20206.0,30366.0,91822.0,44.9,22.0,32.8
2748,UT,Duchesne County,0.722,5505.0,500.0,927.0,6932.0,79.4,7.2,13.3
2749,UT,Emery County,0.709,3402.0,379.0,482.0,4263.0,79.8,8.9,11.3
2750,UT,Garfield County,0.534,1577.0,352.0,365.0,2294.0,68.7,15.3,15.9
2751,UT,Grand County,0.001,1924.0,1920.0,583.0,4427.0,43.5,43.4,13.2
2752,UT,Iron County,0.502,4090.0,977.0,1130.0,6197.0,66.0,15.8,18.2
2753,UT,Juab County,0.57,2759.0,436.0,881.0,4076.0,67.7,10.7,21.5
2754,UT,Kane County,0.434,2248.0,739.0,495.0,3482.0,64.6,21.2,14.2
2755,UT,Millard County,0.656,3845.0,429.0,937.0,5211.0,73.8,8.2,18.0
2756,UT,Morgan County,0.503,3156.0,572.0,1408.0,5136.0,61.4,11.1,27.4
2757,UT,Piute County,0.82,537.0,31.0,49.0,617.0,87.0,5.0,7.9
2758,UT,Rich County,0.622,786.0,104.0,206.0,1096.0,71.7,9.5,18.8
2759,UT,Salt Lake County,-0.125,91375.0,126702.0,64358.0,282435.0,32.4,44.9,22.9
2760,UT,San Juan County,0.247,2073.0,1143.0,554.0,3770.0,55.0,30.3,14.8
2761,UT,Sanpete County,0.553,6436.0,1026.0,2316.0,9778.0,65.8,10.5,23.7
2762,UT,Sevier County,0.694,6146.0,648.0,1131.0,7925.0,77.6,8.2,14.2
2763,UT,Summit County,-0.153,7160.0,10251.0,2722.0,20133.0,35.6,50.9,13.5
2764,UT,Tooele County,0.301,9693.0,4015.0,5197.0,18905.0,51.3,21.2,27.5
2765,UT,Uintah County,0.688,9745.0,988.0,1981.0,12714.0,76.6,7.8,15.4
2766,UT,Utah County,0.376,84863.0,22934.0,56980.0,164777.0,51.5,13.9,34.5
2767,UT,Wasatch County,0.254,5627.0,2800.0,2722.0,11149.0,50.5,25.1,24.3
2768,UT,Washington County,0.515,33472.0,8369.0,6977.0,48818.0,68.6,17.1,14.3
2769,UT,Wayne County,0.488,959.0,271.0,180.0,1410.0,68.0,19.2,12.8
2770,UT,Weber County,0.2,38447.0,22187.0,20817.0,81451.0,47.2,27.2,25.6
2771,VT,Addison County,-0.337,5297.0,11218.0,1078.0,17593.0,30.1,63.8,6.2
2772,VT,Bennington County,-0.222,5925.0,9539.0,881.0,16345.0,36.2,58.4,5.3
2773,VT,Caledonia County,-0.07,5533.0,6445.0,988.0,12966.0,42.7,49.7,7.7
2774,VT,Chittenden County,-0.468,18297.0,54462.0,4502.0,77261.0,23.7,70.5,5.9
2775,VT,Essex County,0.18,1506.0,1019.0,181.0,2706.0,55.7,37.7,6.7
2776,VT,Franklin County,-0.031,8752.0,9351.0,1270.0,19373.0,45.2,48.3,6.6
2777,VT,Grand Isle County,-0.16,1487.0,2094.0,197.0,3778.0,39.4,55.4,5.3
2778,VT,Lamoille County,-0.312,3569.0,7181.0,824.0,11574.0,30.8,62.0,7.1
2779,VT,Orange County,-0.188,4997.0,7522.0,945.0,13464.0,37.1,55.9,7.0
2780,VT,Orleans County,-0.003,5158.0,5181.0,649.0,10988.0,46.9,47.2,6.0
2781,VT,Rutland County,-0.042,12471.0,13629.0,1560.0,27660.0,45.1,49.3,5.6
2782,VT,Washington County,-0.37,7993.0,18592.0,2066.0,28651.0,27.9,64.9,7.3
2783,VT,Windham County,-0.42,5461.0,14340.0,1349.0,21150.0,25.8,67.8,6.4
2784,VT,Windsor County,-0.321,8604.0,17544.0,1684.0,27832.0,30.9,63.0,6.0
2785,VA,Accomack County,0.117,8582.0,6737.0,436.0,15755.0,54.5,42.8,2.8
2786,VA,Albemarle County,-0.25,19232.0,33297.0,3605.0,56134.0,34.3,59.3,6.4
2787,VA,Alexandria City,-0.59,13241.0,57147.0,3996.0,74384.0,17.8,76.8,5.4
2788,VA,Alleghany County,0.371,4873.0,2165.0,268.0,7306.0,66.7,29.6,3.6
2789,VA,Amelia County,0.363,4704.0,2150.0,181.0,7035.0,66.9,30.6,2.6
2790,VA,Amherst County,0.307,9643.0,4986.0,535.0,15164.0,63.6,32.9,3.5
2791,VA,Appomattox County,0.464,5714.0,2023.0,217.0,7954.0,71.8,25.4,2.7
2792,VA,Arlington County,-0.601,20155.0,91879.0,7310.0,119344.0,16.9,77.0,6.2
2793,VA,Augusta County,0.492,26152.0,8108.0,2401.0,36661.0,71.3,22.1,6.5
2794,VA,Bath County,0.421,1548.0,603.0,92.0,2243.0,69.0,26.9,4.1
2795,VA,Bedford County,0.494,30578.0,9733.0,1875.0,42186.0,72.5,23.1,4.4
2796,VA,Bland County,0.678,2572.0,453.0,99.0,3124.0,82.3,14.5,3.2
2797,VA,Botetourt County,0.476,13369.0,4492.0,780.0,18641.0,71.7,24.1,4.2
2798,VA,Bristol City,0.438,4884.0,1832.0,250.0,6966.0,70.1,26.3,3.6
2799,VA,Brunswick County,-0.187,3045.0,4473.0,127.0,7645.0,39.8,58.5,1.6
2800,VA,Buchanan County,0.604,7292.0,1721.0,207.0,9220.0,79.1,18.7,2.2
2801,VA,Buckingham County,0.116,3969.0,3128.0,187.0,7284.0,54.5,42.9,2.6
2802,VA,Buena Vista City,0.309,1432.0,693.0,270.0,2395.0,59.8,28.9,11.3
2803,VA,Campbell County,0.472,19442.0,6597.0,1179.0,27218.0,71.4,24.2,4.3
2804,VA,Caroline County,0.05,7143.0,6425.0,621.0,14189.0,50.3,45.3,4.4
2805,VA,Carroll County,0.596,10653.0,2557.0,377.0,13587.0,78.4,18.8,2.7
2806,VA,Charles City,-0.23,1381.0,2244.0,120.0,3745.0,36.9,59.9,3.2
2807,VA,Charlotte County,0.229,3479.0,2153.0,160.0,5792.0,60.1,37.2,2.8
2808,VA,Charlottesville City,-0.671,2951.0,17865.0,1395.0,22211.0,13.3,80.4,6.2
2809,VA,Chesapeake City,0.013,53988.0,52554.0,5285.0,111827.0,48.3,47.0,4.7
2810,VA,Chesterfield County,0.023,84938.0,80993.0,9357.0,175288.0,48.5,46.2,5.4
2811,VA,Clarke County,0.198,4657.0,3047.0,427.0,8131.0,57.3,37.5,5.3
2812,VA,Colonial Heights City,0.393,5681.0,2367.0,379.0,8427.0,67.4,28.1,4.4
2813,VA,Covington City,0.183,1349.0,914.0,106.0,2369.0,56.9,38.6,4.5
2814,VA,Craig County,0.574,2139.0,541.0,104.0,2784.0,76.8,19.4,3.7
2815,VA,Culpeper County,0.253,13341.0,7744.0,1002.0,22087.0,60.4,35.1,4.5
2816,VA,Cumberland County,0.135,2693.0,2032.0,150.0,4875.0,55.2,41.7,3.1
2817,VA,Danville City,-0.199,7306.0,11051.0,505.0,18862.0,38.7,58.6,2.7
2818,VA,Dickenson County,0.562,4932.0,1335.0,138.0,6405.0,77.0,20.8,2.2
2819,VA,Dinwiddie County,0.124,7447.0,5765.0,321.0,13533.0,55.0,42.6,2.3
2820,VA,Emporia City,-0.312,792.0,1531.0,44.0,2367.0,33.5,64.7,1.8
2821,VA,Essex County,0.021,2657.0,2541.0,156.0,5354.0,49.6,47.5,2.9
2822,VA,Fairfax City,-0.309,3695.0,7363.0,796.0,11854.0,31.2,62.1,6.7
2823,VA,Fairfax County,-0.362,157837.0,354485.0,30536.0,542858.0,29.1,65.3,5.6
2824,VA,Falls Church City,-0.585,1323.0,5810.0,534.0,7667.0,17.3,75.8,7.0
2825,VA,Fauquier County,0.247,22110.0,12960.0,2054.0,37124.0,59.6,34.9,5.5
2826,VA,Floyd County,0.374,5289.0,2300.0,383.0,7972.0,66.3,28.9,4.7
2827,VA,Fluvanna County,0.094,7018.0,5751.0,723.0,13492.0,52.0,42.6,5.4
2828,VA,Franklin City,-0.271,1421.0,2516.0,103.0,4040.0,35.2,62.3,2.6
2829,VA,Franklin County,0.421,18560.0,7254.0,991.0,26805.0,69.2,27.1,3.6
2830,VA,Frederick County,0.353,26069.0,11920.0,2144.0,40133.0,65.0,29.7,5.4
2831,VA,Fredericksburg City,-0.266,3731.0,6690.0,714.0,11135.0,33.5,60.1,6.4
2832,VA,Galax City,0.39,1603.0,680.0,80.0,2363.0,67.8,28.8,3.4
2833,VA,Giles County,0.486,5930.0,1949.0,317.0,8196.0,72.4,23.8,3.9
2834,VA,Gloucester County,0.393,13087.0,5399.0,1038.0,19524.0,67.0,27.7,5.3
2835,VA,Goochland County,0.25,8374.0,4884.0,672.0,13930.0,60.1,35.1,4.8
2836,VA,Grayson County,0.577,5593.0,1407.0,258.0,7258.0,77.1,19.4,3.6
2837,VA,Greene County,0.317,5943.0,2923.0,637.0,9503.0,62.5,30.8,6.7
2838,VA,Greensville County,-0.188,1737.0,2558.0,68.0,4363.0,39.8,58.6,1.5
2839,VA,Halifax County,0.165,9698.0,6890.0,358.0,16946.0,57.2,40.7,2.2
2840,VA,Hampton City,-0.377,17802.0,41030.0,2657.0,61489.0,29.0,66.7,4.4
2841,VA,Hanover County,0.324,39592.0,19360.0,3361.0,62313.0,63.5,31.1,5.4
2842,VA,Harrisonburg City,-0.219,6232.0,10100.0,1361.0,17693.0,35.2,57.1,7.6
2843,VA,Henrico County,-0.21,59674.0,93615.0,8677.0,161966.0,36.8,57.8,5.4
2844,VA,Henry County,0.292,15207.0,8199.0,623.0,24029.0,63.3,34.1,2.6
2845,VA,Highland County,0.422,958.0,371.0,62.0,1391.0,68.9,26.7,4.5
2846,VA,Hopewell City,-0.094,3885.0,4722.0,361.0,8968.0,43.3,52.7,4.0
2847,VA,Isle of Wight County,0.209,11971.0,7673.0,837.0,20481.0,58.4,37.5,4.1
2848,VA,James City,0.051,21284.0,19091.0,2362.0,42737.0,49.8,44.7,5.6
2849,VA,King George County,0.279,7338.0,4002.0,627.0,11967.0,61.3,33.4,5.3
2850,VA,King William County,0.353,5963.0,2752.0,373.0,9088.0,65.6,30.3,4.2
2851,VA,King and Queen County,0.169,2059.0,1451.0,105.0,3615.0,57.0,40.1,2.9
2852,VA,Lancaster County,0.099,3520.0,2862.0,217.0,6599.0,53.3,43.4,3.2
2853,VA,Lee County,0.632,7542.0,1627.0,184.0,9353.0,80.6,17.4,2.0
2854,VA,Lexington City,-0.305,766.0,1514.0,168.0,2448.0,31.3,61.8,6.9
2855,VA,Loudoun County,-0.168,69633.0,99909.0,10723.0,180265.0,38.6,55.4,6.0
2856,VA,Louisa County,0.245,10507.0,6208.0,792.0,17507.0,60.0,35.5,4.5
2857,VA,Lunenburg County,0.176,3206.0,2226.0,145.0,5577.0,57.5,39.9,2.6
2858,VA,Lynchburg City,0.091,17979.0,14787.0,2583.0,35349.0,50.9,41.8,7.3
2859,VA,Madison County,0.319,4418.0,2202.0,314.0,6934.0,63.7,31.8,4.6
2860,VA,Manassas City,-0.162,5934.0,8395.0,881.0,15210.0,39.0,55.2,5.8
2861,VA,Manassas Park City,-0.285,1732.0,3218.0,264.0,5214.0,33.2,61.7,5.1
2862,VA,Martinsville City,-0.235,2149.0,3531.0,193.0,5873.0,36.6,60.1,3.3
2863,VA,Mathews County,0.369,3515.0,1563.0,214.0,5292.0,66.4,29.5,4.1
2864,VA,Mecklenburg County,0.113,8283.0,6571.0,323.0,15177.0,54.6,43.3,2.2
2865,VA,Middlesex County,0.26,3668.0,2107.0,219.0,5994.0,61.2,35.2,3.7
2866,VA,Montgomery County,-0.013,19455.0,20015.0,3225.0,42695.0,45.6,46.9,7.5
2867,VA,Nelson County,0.057,4150.0,3677.0,420.0,8247.0,50.3,44.6,5.1
2868,VA,New Kent County,0.376,8117.0,3545.0,501.0,12163.0,66.7,29.1,4.1
2869,VA,Newport News City,-0.253,23650.0,40997.0,3785.0,68432.0,34.6,59.9,5.6
2870,VA,Norfolk City,-0.42,19875.0,51429.0,3868.0,75172.0,26.4,68.4,5.1
2871,VA,Northampton County,-0.093,2686.0,3255.0,193.0,6134.0,43.8,53.1,3.2
2872,VA,Northumberland County,0.276,5089.0,2830.0,257.0,8176.0,62.2,34.6,3.1
2873,VA,Norton City,0.438,1021.0,383.0,52.0,1456.0,70.1,26.3,3.5
2874,VA,Nottoway County,0.132,3712.0,2829.0,176.0,6717.0,55.3,42.1,2.6
2875,VA,Orange County,0.266,10511.0,5955.0,691.0,17157.0,61.3,34.7,4.0
2876,VA,Page County,0.498,7824.0,2514.0,325.0,10663.0,73.4,23.6,3.1
2877,VA,Patrick County,0.552,6454.0,1768.0,267.0,8489.0,76.0,20.8,3.1
2878,VA,Petersburg City,-0.769,1448.0,12005.0,264.0,13717.0,10.6,87.5,1.9
2879,VA,Pittsylvania County,0.396,21742.0,9195.0,750.0,31687.0,68.6,29.0,2.3
2880,VA,Poquoson City,0.49,5089.0,1599.0,426.0,7114.0,71.5,22.5,6.0
2881,VA,Portsmouth City,-0.365,12773.0,28462.0,1765.0,43000.0,29.7,66.2,4.1
2882,VA,Powhatan County,0.465,11875.0,4057.0,862.0,16794.0,70.7,24.2,5.1
2883,VA,Prince Edward County,-0.054,4099.0,4590.0,424.0,9113.0,45.0,50.4,4.6
2884,VA,Prince George County,0.169,9157.0,6419.0,564.0,16140.0,56.7,39.8,3.4
2885,VA,Prince William County,-0.201,54065.0,83093.0,7696.0,144854.0,37.3,57.4,5.3
2886,VA,Pulaski County,0.407,10314.0,4170.0,628.0,15112.0,68.3,27.6,4.1
2887,VA,Radford City,-0.048,2637.0,2923.0,472.0,6032.0,43.7,48.5,7.9
2888,VA,Rappahannock County,0.178,2532.0,1741.0,171.0,4444.0,57.0,39.2,3.8
2889,VA,Richmond City,-0.638,14254.0,74640.0,5830.0,94724.0,15.0,78.8,6.1
2890,VA,Richmond County,0.237,2213.0,1347.0,91.0,3651.0,60.6,36.9,2.6
2891,VA,Roanoke City,-0.176,16045.0,23403.0,2280.0,41728.0,38.5,56.1,5.5
2892,VA,Roanoke County,0.28,30857.0,16787.0,2505.0,50149.0,61.5,33.5,5.0
2893,VA,Rockbridge County,0.296,6671.0,3506.0,508.0,10685.0,62.4,32.8,4.7
2894,VA,Rockingham County,0.436,25269.0,9361.0,1906.0,36536.0,69.2,25.6,5.3
2895,VA,Russell County,0.589,9516.0,2328.0,351.0,12195.0,78.0,19.1,2.9
2896,VA,Salem City,0.249,7225.0,4212.0,692.0,12129.0,59.6,34.7,5.7
2897,VA,Scott County,0.663,8242.0,1579.0,234.0,10055.0,82.0,15.7,2.3
2898,VA,Shenandoah County,0.433,14078.0,5269.0,988.0,20335.0,69.2,25.9,4.8
2899,VA,Smyth County,0.553,9747.0,2661.0,417.0,12825.0,76.0,20.7,3.2
2900,VA,Southampton County,0.163,5035.0,3595.0,242.0,8872.0,56.8,40.5,2.8
2901,VA,Spotsylvania County,0.168,34619.0,24204.0,3260.0,62083.0,55.8,39.0,5.2
2902,VA,Stafford County,0.091,33840.0,27879.0,3631.0,65350.0,51.8,42.7,5.5
2903,VA,Staunton City,-0.018,5129.0,5329.0,686.0,11144.0,46.0,47.8,6.2
2904,VA,Suffolk City,-0.139,17206.0,23012.0,1711.0,41929.0,41.0,54.9,4.1
2905,VA,Surry County,-0.071,1785.0,2069.0,122.0,3976.0,44.9,52.0,3.1
2906,VA,Sussex County,-0.163,2055.0,2874.0,107.0,5036.0,40.8,57.1,2.1
2907,VA,Tazewell County,0.663,15160.0,2895.0,440.0,18495.0,82.0,15.7,2.4
2908,VA,Virginia Beach City,0.044,84389.0,76744.0,10743.0,171876.0,49.1,44.7,6.2
2909,VA,Warren County,0.371,11762.0,5165.0,864.0,17791.0,66.1,29.0,4.8
2910,VA,Washington County,0.535,19309.0,5548.0,858.0,25715.0,75.1,21.6,3.4
2911,VA,Waynesboro City,0.113,4798.0,3762.0,554.0,9114.0,52.6,41.3,6.1
2912,VA,Westmoreland County,0.073,4331.0,3723.0,237.0,8291.0,52.2,44.9,2.8
2913,VA,Williamsburg City,-0.435,1921.0,5199.0,414.0,7534.0,25.5,69.0,5.5
2914,VA,Winchester City,-0.035,4786.0,5161.0,627.0,10574.0,45.3,48.8,5.9
2915,VA,Wise County,0.62,11983.0,2687.0,321.0,14991.0,79.9,17.9,2.1
2916,VA,Wythe County,0.549,10044.0,2765.0,441.0,13250.0,75.8,20.9,3.4
2917,VA,York County,0.172,18823.0,12989.0,2250.0,34062.0,55.3,38.1,6.7
2918,WA,Adams County,0.397,2740.0,1118.0,223.0,4081.0,67.1,27.4,5.4
2919,WA,Asotin County,0.268,5712.0,3118.0,854.0,9684.0,59.0,32.2,8.9
2920,WA,Benton County,0.268,37461.0,20740.0,4189.0,62390.0,60.0,33.2,6.7
2921,WA,Chelan County,0.15,11556.0,8402.0,1080.0,21038.0,54.9,39.9,5.2
2922,WA,Clallam County,0.001,13741.0,13733.0,1728.0,29202.0,47.1,47.0,5.9
2923,WA,Clark County,-0.008,82443.0,84017.0,12552.0,179012.0,46.1,46.9,7.0
2924,WA,Columbia County,0.445,1359.0,482.0,128.0,1969.0,69.0,24.5,6.5
2925,WA,Cowlitz County,0.129,20216.0,15296.0,2607.0,38119.0,53.0,40.1,6.8
2926,WA,Douglas County,0.305,5381.0,2762.0,453.0,8596.0,62.6,32.1,5.3
2927,WA,Ferry County,0.31,1927.0,960.0,236.0,3123.0,61.7,30.7,7.6
2928,WA,Franklin County,0.18,8242.0,5594.0,857.0,14693.0,56.1,38.1,5.8
2929,WA,Garfield County,0.459,841.0,276.0,115.0,1232.0,68.3,22.4,9.3
2930,WA,Grant County,0.383,17813.0,7400.0,1931.0,27144.0,65.6,27.3,7.2
2931,WA,Grays Harbor County,0.068,11818.0,10194.0,1771.0,23783.0,49.7,42.9,7.4
2932,WA,Island County,-0.062,17634.0,20173.0,3203.0,41010.0,43.0,49.2,7.8
2933,WA,Jefferson County,-0.327,5716.0,11987.0,1442.0,19145.0,29.9,62.6,7.6
2934,WA,King County,-0.513,161674.0,545104.0,40468.0,747246.0,21.6,72.9,5.5
2935,WA,Kitsap County,-0.128,41016.0,54402.0,9455.0,104873.0,39.1,51.9,9.0
2936,WA,Kittitas County,0.151,7530.0,5452.0,784.0,13766.0,54.7,39.6,5.6
2937,WA,Klickitat County,0.152,4436.0,3196.0,500.0,8132.0,54.5,39.3,6.2
2938,WA,Lewis County,0.349,12503.0,5750.0,1068.0,19321.0,64.7,29.8,5.5
2939,WA,Lincoln County,0.504,4056.0,1222.0,351.0,5629.0,72.1,21.7,6.3
2940,WA,Mason County,0.061,13256.0,11598.0,2270.0,27124.0,48.9,42.8,8.3
2941,WA,Okanogan County,0.201,4048.0,2630.0,383.0,7061.0,57.3,37.2,5.4
2942,WA,Pacific County,0.061,4444.0,3900.0,528.0,8872.0,50.1,44.0,6.0
2943,WA,Pend Oreille County,0.359,4227.0,1871.0,465.0,6563.0,64.4,28.5,7.1
2944,WA,Pierce County,-0.077,107122.0,126601.0,19188.0,252911.0,42.4,50.1,7.6
2945,WA,San Juan County,-0.419,2523.0,6735.0,801.0,10059.0,25.1,67.0,8.0
2946,WA,Skagit County,-0.066,15541.0,17905.0,2281.0,35727.0,43.5,50.1,6.3
2947,WA,Skamania County,0.13,2789.0,2098.0,421.0,5308.0,52.5,39.5,8.0
2948,WA,Snohomish County,-0.18,93882.0,139096.0,18049.0,251027.0,37.4,55.4,7.1
2949,WA,Spokane County,0.076,92865.0,78742.0,14960.0,186567.0,49.8,42.2,7.9
2950,WA,Stevens County,0.394,8463.0,3477.0,718.0,12658.0,66.9,27.5,5.7
2951,WA,Thurston County,-0.153,43229.0,60680.0,10066.0,113975.0,37.9,53.2,8.7
2952,WA,Wahkiakum County,0.216,1328.0,824.0,181.0,2333.0,56.9,35.3,7.7
2953,WA,Walla Walla County,0.162,8869.0,6260.0,998.0,16127.0,55.0,38.8,6.2
2954,WA,Whatcom County,-0.175,38985.0,57197.0,8059.0,104241.0,37.4,54.9,7.6
2955,WA,Whitman County,-0.02,3732.0,3903.0,665.0,8300.0,45.0,47.0,7.9
2956,WA,Yakima County,0.182,29592.0,20039.0,2619.0,52250.0,56.6,38.4,5.0
2957,WV,Barbour County,0.548,4509.0,1213.0,302.0,6024.0,74.9,20.1,4.9
2958,WV,Berkeley County,0.373,28210.0,12287.0,2273.0,42770.0,66.0,28.7,5.3
2959,WV,Boone County,0.543,6483.0,1783.0,388.0,8654.0,74.9,20.6,4.4
2960,WV,Braxton County,0.434,3516.0,1315.0,232.0,5063.0,69.4,26.0,4.6
2961,WV,Brooke County,0.422,6574.0,2549.0,417.0,9540.0,68.9,26.7,4.3
2962,WV,Cabell County,0.255,19648.0,11306.0,1747.0,32701.0,60.1,34.6,5.3
2963,WV,Calhoun County,0.602,2023.0,456.0,125.0,2604.0,77.7,17.5,4.8
2964,WV,Clay County,0.583,2289.0,566.0,103.0,2958.0,77.4,19.1,3.4
2965,WV,Doddridge County,0.704,2347.0,360.0,119.0,2826.0,83.1,12.7,4.2
2966,WV,Fayette County,0.396,10263.0,4246.0,678.0,15187.0,67.6,28.0,4.5
2967,WV,Gilmer County,0.535,1889.0,537.0,102.0,2528.0,74.7,21.2,4.0
2968,WV,Grant County,0.774,4338.0,510.0,97.0,4945.0,87.7,10.3,1.9
2969,WV,Greenbrier County,0.411,9499.0,3743.0,742.0,13984.0,67.9,26.8,5.3
2970,WV,Hampshire County,0.593,6646.0,1576.0,335.0,8557.0,77.7,18.4,3.9
2971,WV,Hancock County,0.445,8870.0,3247.0,525.0,12642.0,70.2,25.7,4.2
2972,WV,Hardy County,0.548,4544.0,1249.0,229.0,6022.0,75.5,20.7,3.8
2973,WV,Harrison County,0.396,18687.0,7675.0,1506.0,27868.0,67.1,27.5,5.4
2974,WV,Jackson County,0.521,8959.0,2648.0,501.0,12108.0,74.0,21.9,4.2
2975,WV,Jefferson County,0.154,13144.0,9458.0,1405.0,24007.0,54.8,39.4,5.9
2976,WV,Kanawha County,0.207,43464.0,27985.0,3547.0,74996.0,58.0,37.3,4.8
2977,WV,Lewis County,0.568,5245.0,1336.0,304.0,6885.0,76.2,19.4,4.4
2978,WV,Lincoln County,0.547,5257.0,1435.0,296.0,6988.0,75.2,20.5,4.3
2979,WV,Logan County,0.632,9866.0,2082.0,367.0,12315.0,80.1,16.9,3.0
2980,WV,Marion County,0.335,14592.0,6926.0,1392.0,22910.0,63.7,30.2,6.1
2981,WV,Marshall County,0.51,9565.0,2894.0,624.0,13083.0,73.1,22.1,4.9
2982,WV,Mason County,0.546,7597.0,2069.0,449.0,10115.0,75.1,20.5,4.5
2983,WV,Mcdowell County,0.516,4614.0,1429.0,136.0,6179.0,74.7,23.1,2.2
2984,WV,Mercer County,0.553,17362.0,4689.0,868.0,22919.0,75.8,20.5,3.8
2985,WV,Mineral County,0.608,8957.0,2019.0,434.0,11410.0,78.5,17.7,3.8
2986,WV,Mingo County,0.688,7876.0,1365.0,228.0,9469.0,83.2,14.4,2.3
2987,WV,Monongalia County,0.104,18278.0,14568.0,2887.0,35733.0,51.2,40.8,8.2
2988,WV,Monroe County,0.573,4337.0,1089.0,244.0,5670.0,76.5,19.2,4.4
2989,WV,Morgan County,0.544,5718.0,1568.0,349.0,7635.0,74.9,20.5,4.5
2990,WV,Nicholas County,0.57,7169.0,1821.0,395.0,9385.0,76.4,19.4,4.3
2991,WV,Ohio County,0.316,11077.0,5452.0,1290.0,17819.0,62.2,30.6,7.2
