State,County,Votes_Norm,Trump_Votes,Hillary_Votes,Independent_Votes,Total_Votes,Trump_Perc,Hillary_Perc,Independent_Perc
south-carolina,Florence County,0.05,29498.0,26630.0,1642.0,57770.0,51.1,46.1,2.8
south-carolina,Georgetown County,0.13,17334.0,13234.0,951.0,31519.0,55.0,42.0,3.0
south-carolina,Greenville County,0.24699999999999997,125595.0,73338.0,12639.0,211572.0,59.4,34.7,5.9
south-carolina,Greenwood County,0.21799999999999997,16881.0,10633.0,1086.0,28600.0,59.0,37.2,3.9
south-carolina,Hampton County,-0.191,3483.0,5163.0,148.0,8794.0,39.6,58.7,1.8
south-carolina,Horry County,0.37799999999999995,83819.0,36731.0,3953.0,124503.0,67.3,29.5,3.1
south-carolina,Jasper County,-0.11899999999999998,6100.0,7789.0,327.0,14216.0,42.9,54.8,2.3
south-carolina,Kershaw County,0.249,17464.0,10293.0,1118.0,28875.0,60.5,35.6,3.8
south-carolina,Lancaster County,0.255,23598.0,13718.0,1401.0,38717.0,60.9,35.4,3.7
south-carolina,Laurens County,0.299,16770.0,8845.0,859.0,26474.0,63.3,33.4,3.4
south-carolina,Lee County,-0.29300000000000004,2789.0,5170.0,151.0,8110.0,34.4,63.7,1.9
south-carolina,Lexington County,0.368,79866.0,35143.0,6820.0,121829.0,65.6,28.8,5.5
south-carolina,Marion County,-0.21699999999999997,5434.0,8522.0,261.0,14217.0,38.2,59.9,1.9
south-carolina,Marlboro County,-0.16199999999999995,4257.0,5928.0,168.0,10353.0,41.1,57.3,1.6
south-carolina,McCormick County,0.032999999999999974,2651.0,2479.0,85.0,5215.0,50.8,47.5,1.6
south-carolina,Newberry County,0.226,10011.0,6212.0,572.0,16795.0,59.6,37.0,3.4
south-carolina,Oconee County,0.4810000000000001,24096.0,7979.0,1455.0,33530.0,71.9,23.8,4.4
south-carolina,Orangeburg County,-0.36899999999999994,11909.0,26258.0,657.0,38824.0,30.7,67.6,1.7
south-carolina,Pickens County,0.528,36096.0,10327.0,2448.0,48871.0,73.9,21.1,5.0
south-carolina,Richland County,-0.32899999999999996,52753.0,108401.0,8246.0,169400.0,31.1,64.0,4.8
south-carolina,Saluda County,0.31799999999999995,5525.0,2809.0,225.0,8559.0,64.6,32.8,2.6
south-carolina,Spartanburg County,0.3,76101.0,39888.0,4804.0,120793.0,63.0,33.0,3.9
south-carolina,Sumter County,-0.12,18733.0,24024.0,1291.0,44048.0,42.5,54.5,3.0
south-carolina,Union County,0.19299999999999998,7058.0,4727.0,302.0,12087.0,58.4,39.1,2.5
south-carolina,Williamsburg County,-0.33799999999999997,4863.0,9949.0,237.0,15049.0,32.3,66.1,1.5
south-carolina,York County,0.22,66245.0,41230.0,5950.0,113425.0,58.4,36.4,5.4
south-dakota,Aurora County,0.45,974.0,340.0,93.0,1407.0,69.2,24.2,6.7
south-dakota,Beadle County,0.37599999999999995,4455.0,1912.0,405.0,6772.0,65.8,28.2,6.0
south-dakota,Bennett County,0.221,666.0,412.0,71.0,1149.0,58.0,35.9,6.2
south-dakota,Bon Homme County,0.4709999999999999,2105.0,704.0,165.0,2974.0,70.8,23.7,5.5
south-dakota,Brookings County,0.14700000000000002,6748.0,4879.0,1053.0,12680.0,53.2,38.5,8.3
south-dakota,Brown County,0.25900000000000006,9613.0,5452.0,1048.0,16113.0,59.7,33.8,6.5
south-dakota,Brule County,0.43400000000000005,1565.0,571.0,152.0,2288.0,68.4,25.0,6.7
south-dakota,Buffalo County,-0.255,171.0,296.0,23.0,490.0,34.9,60.4,4.7
south-dakota,Butte County,0.613,3355.0,693.0,298.0,4346.0,77.2,15.9,6.9
south-dakota,Campbell County,0.7210000000000001,704.0,105.0,22.0,831.0,84.7,12.6,2.6
south-dakota,Charles Mix County,0.42200000000000004,2382.0,935.0,116.0,3433.0,69.4,27.2,3.4
south-dakota,Clark County,0.447,1139.0,398.0,120.0,1657.0,68.7,24.0,7.2
south-dakota,Clay County,-0.09799999999999998,2109.0,2608.0,352.0,5069.0,41.6,51.4,6.9
south-dakota,Codington County,0.39299999999999996,7764.0,3174.0,731.0,11669.0,66.5,27.2,6.2
south-dakota,Corson County,0.045,588.0,535.0,52.0,1175.0,50.0,45.5,4.4
south-dakota,Custer County,0.46099999999999997,3290.0,1120.0,306.0,4716.0,69.8,23.7,6.5
south-dakota,Davison County,0.35300000000000004,5157.0,2355.0,440.0,7952.0,64.9,29.6,5.5
south-dakota,Day County,0.23700000000000002,1627.0,974.0,146.0,2747.0,59.2,35.5,5.3
south-dakota,Deuel County,0.38300000000000006,1366.0,570.0,144.0,2080.0,65.7,27.4,6.9
south-dakota,Dewey County,-0.09600000000000002,723.0,887.0,97.0,1707.0,42.4,52.0,5.7
south-dakota,Douglas County,0.7010000000000001,1338.0,214.0,53.0,1605.0,83.4,13.3,3.3
south-dakota,Edmunds County,0.549,1433.0,380.0,105.0,1918.0,74.7,19.8,5.5
south-dakota,Fall River County,0.475,2511.0,821.0,231.0,3563.0,70.5,23.0,6.5
south-dakota,Faulk County,0.585,858.0,204.0,56.0,1118.0,76.7,18.2,5.0
south-dakota,Grant County,0.39599999999999996,2381.0,970.0,211.0,3562.0,66.8,27.2,5.9
south-dakota,Gregory County,0.578,1600.0,391.0,100.0,2091.0,76.5,18.7,4.8
south-dakota,Haakon County,0.823,936.0,77.0,31.0,1044.0,89.7,7.4,3.0
south-dakota,Hamlin County,0.5419999999999999,2051.0,555.0,156.0,2762.0,74.3,20.1,5.7
south-dakota,Hand County,0.581,1391.0,334.0,93.0,1818.0,76.5,18.4,5.1
south-dakota,Hanson County,0.5349999999999999,1497.0,424.0,85.0,2006.0,74.6,21.1,4.2
south-dakota,Harding County,0.853,694.0,38.0,37.0,769.0,90.2,4.9,4.8
south-dakota,Hughes County,0.33299999999999996,5174.0,2449.0,550.0,8173.0,63.3,30.0,6.8
south-dakota,Hutchinson County,0.5419999999999999,2517.0,692.0,156.0,3365.0,74.8,20.6,4.6
south-dakota,Hyde County,0.606,543.0,125.0,22.0,690.0,78.7,18.1,3.2
south-dakota,Jackson County,0.36400000000000005,722.0,323.0,50.0,1095.0,65.9,29.5,4.6
south-dakota,Jerauld County,0.397,648.0,264.0,55.0,967.0,67.0,27.3,5.7
south-dakota,Jones County,0.6819999999999999,450.0,69.0,39.0,558.0,80.6,12.4,7.0
south-dakota,Kingsbury County,0.38300000000000006,1680.0,703.0,168.0,2551.0,65.9,27.6,6.5
south-dakota,Lake County,0.254,4038.0,2314.0,434.0,6786.0,59.5,34.1,6.4
south-dakota,Lawrence County,0.34299999999999997,7411.0,3356.0,1075.0,11842.0,62.6,28.3,9.1
south-dakota,Lincoln County,0.294,15499.0,8076.0,1656.0,25231.0,61.4,32.0,6.6
south-dakota,Lyman County,0.428,977.0,369.0,75.0,1421.0,68.8,26.0,5.2
south-dakota,Marshall County,0.155,1056.0,754.0,137.0,1947.0,54.2,38.7,7.0
south-dakota,McCook County,0.45199999999999996,1794.0,623.0,170.0,2587.0,69.3,24.1,6.5
south-dakota,McPherson County,0.616,892.0,192.0,53.0,1137.0,78.5,16.9,4.7
south-dakota,Meade County,0.5349999999999999,8441.0,2223.0,957.0,11621.0,72.6,19.1,8.3
south-dakota,Mellette County,0.24100000000000002,402.0,238.0,43.0,683.0,58.9,34.8,6.3
south-dakota,Miner County,0.4000000000000001,706.0,281.0,77.0,1064.0,66.4,26.4,7.2
south-dakota,Minnehaha County,0.14600000000000002,42043.0,30610.0,5610.0,78263.0,53.7,39.1,7.2
south-dakota,Moody County,0.23399999999999999,1729.0,1042.0,159.0,2930.0,59.0,35.6,5.5
south-dakota,Oglala Lakota County,-0.782,241.0,2504.0,151.0,2896.0,8.3,86.5,5.2
south-dakota,Pennington County,0.32899999999999996,29804.0,14074.0,3863.0,47741.0,62.4,29.5,8.1
south-dakota,Perkins County,0.713,1333.0,188.0,85.0,1606.0,83.0,11.7,5.3
south-dakota,Potter County,0.6399999999999999,1069.0,215.0,51.0,1335.0,80.1,16.1,3.8
south-dakota,Roberts County,0.155,2142.0,1539.0,205.0,3886.0,55.1,39.6,5.3
south-dakota,Sanborn County,0.514,819.0,241.0,63.0,1123.0,72.9,21.5,5.6
south-dakota,Spink County,0.31699999999999995,1854.0,919.0,178.0,2951.0,62.8,31.1,6.0
south-dakota,Stanley County,0.523,1148.0,329.0,90.0,1567.0,73.3,21.0,5.7
south-dakota,Sully County,0.6300000000000001,679.0,137.0,45.0,861.0,78.9,15.9,5.2
south-dakota,Todd County,-0.479,487.0,1505.0,133.0,2125.0,22.9,70.8,6.2
south-dakota,Tripp County,0.611,2069.0,462.0,99.0,2630.0,78.7,17.6,3.8
south-dakota,Turner County,0.4759999999999999,2937.0,961.0,252.0,4150.0,70.8,23.2,6.1
south-dakota,Union County,0.38799999999999996,5288.0,2227.0,380.0,7895.0,67.0,28.2,4.9
south-dakota,Walworth County,0.581,1896.0,457.0,124.0,2477.0,76.5,18.4,5.0
south-dakota,Yankton County,0.245,5654.0,3301.0,661.0,9616.0,58.8,34.3,6.8
south-dakota,Ziebach County,0.02,368.0,352.0,46.0,766.0,48.0,46.0,6.0
tennessee,Anderson County,0.34299999999999997,19201.0,9010.0,1512.0,29723.0,64.6,30.3,5.0
tennessee,Bedford County,0.528,11455.0,3384.0,461.0,15300.0,74.9,22.1,3.1
tennessee,Benton County,0.513,4715.0,1474.0,133.0,6322.0,74.6,23.3,2.1
tennessee,Bledsoe County,0.5860000000000001,3621.0,896.0,133.0,4650.0,77.9,19.3,2.9
tennessee,Blount County,0.488,37385.0,12085.0,2379.0,51849.0,72.1,23.3,4.6
tennessee,Bradley County,0.591,29761.0,7070.0,1561.0,38392.0,77.5,18.4,4.1
tennessee,Campbell County,0.6090000000000001,9860.0,2248.0,396.0,12504.0,78.9,18.0,3.2
tennessee,Cannon County,0.5439999999999999,4006.0,1126.0,167.0,5299.0,75.6,21.2,3.1
tennessee,Carroll County,0.523,7731.0,2323.0,279.0,10333.0,74.8,22.5,2.8
tennessee,Carter County,0.6409999999999999,16897.0,3453.0,643.0,20993.0,80.5,16.4,3.0
tennessee,Cheatham County,0.4690000000000001,11295.0,3877.0,651.0,15823.0,71.4,24.5,4.1
tennessee,Chester County,0.6030000000000001,3827.0,902.0,121.0,4850.0,78.9,18.6,2.6
tennessee,Claiborne County,0.631,8589.0,1831.0,286.0,10706.0,80.2,17.1,2.7
tennessee,Clay County,0.49099999999999994,2140.0,707.0,72.0,2919.0,73.3,24.2,2.5
tennessee,Cocke County,0.645,9791.0,1980.0,337.0,12108.0,80.9,16.4,2.8
tennessee,Coffee County,0.4860000000000001,14409.0,4741.0,745.0,19895.0,72.4,23.8,3.8
tennessee,Crockett County,0.49599999999999994,3977.0,1302.0,107.0,5386.0,73.8,24.2,1.9
tennessee,Cumberland County,0.578,20410.0,5202.0,686.0,26298.0,77.6,19.8,2.6
tennessee,Davidson County,-0.26,84365.0,148473.0,13361.0,246199.0,34.3,60.3,5.5
tennessee,Decatur County,0.5870000000000001,3580.0,894.0,103.0,4577.0,78.2,19.5,2.2
tennessee,Dekalb County,0.518,5164.0,1566.0,210.0,6940.0,74.4,22.6,3.0
tennessee,Dickson County,0.457,13213.0,4718.0,688.0,18619.0,71.0,25.3,3.7
tennessee,Dyer County,0.5539999999999999,10175.0,2815.0,300.0,13290.0,76.6,21.2,2.3
tennessee,Fayette County,0.37199999999999994,13046.0,5865.0,395.0,19306.0,67.6,30.4,2.1
tennessee,Fentress County,0.675,6032.0,1100.0,179.0,7311.0,82.5,15.0,2.5
tennessee,Franklin County,0.43700000000000006,11526.0,4372.0,465.0,16363.0,70.4,26.7,2.8
tennessee,Gibson County,0.43700000000000006,13779.0,5255.0,450.0,19484.0,70.7,27.0,2.3
tennessee,Giles County,0.4539999999999999,7964.0,2915.0,241.0,11120.0,71.6,26.2,2.2
tennessee,Grainger County,0.684,6618.0,1154.0,213.0,7985.0,82.9,14.5,2.7
tennessee,Greene County,0.6100000000000001,18538.0,4211.0,742.0,23491.0,78.9,17.9,3.0
tennessee,Grundy County,0.5529999999999999,3626.0,998.0,126.0,4750.0,76.3,21.0,2.7
tennessee,Hamblen County,0.5720000000000001,15839.0,4075.0,665.0,20579.0,77.0,19.8,3.3
tennessee,Hamilton County,0.16599999999999995,78661.0,55260.0,7167.0,141088.0,55.8,39.2,5.1
tennessee,Hancock County,0.6819999999999999,1842.0,322.0,65.0,2229.0,82.6,14.4,2.9
tennessee,Hardeman County,0.07899999999999999,4912.0,4174.0,156.0,9242.0,53.1,45.2,1.6
tennessee,Hardin County,0.642,8012.0,1622.0,315.0,9949.0,80.5,16.3,3.2
tennessee,Hawkins County,0.634,16611.0,3502.0,581.0,20694.0,80.3,16.9,2.8
tennessee,Haywood County,-0.10199999999999995,3010.0,3704.0,110.0,6824.0,44.1,54.3,1.6
tennessee,Henderson County,0.621,8118.0,1796.0,258.0,10172.0,79.8,17.7,2.6
tennessee,Henry County,0.498,9483.0,3061.0,343.0,12887.0,73.6,23.8,2.6
tennessee,Hickman County,0.49700000000000005,5685.0,1823.0,254.0,7762.0,73.2,23.5,3.3
tennessee,Houston County,0.4160000000000001,2180.0,865.0,120.0,3165.0,68.9,27.3,3.8
tennessee,Humphreys County,0.414,4928.0,1967.0,244.0,7139.0,69.0,27.6,3.4
tennessee,Jackson County,0.472,3229.0,1129.0,89.0,4447.0,72.6,25.4,2.0
tennessee,Jefferson County,0.5930000000000001,14760.0,3490.0,744.0,18994.0,77.7,18.4,3.9
tennessee,Johnson County,0.6730000000000002,5400.0,988.0,168.0,6556.0,82.4,15.1,2.6
tennessee,Knox County,0.239,105724.0,62861.0,10681.0,179266.0,59.0,35.1,5.9
tennessee,Lake County,0.3960000000000001,1357.0,577.0,36.0,1970.0,68.9,29.3,1.9
tennessee,Lauderdale County,0.14199999999999996,4884.0,3656.0,138.0,8678.0,56.3,42.1,1.6
tennessee,Lawrence County,0.613,12419.0,2821.0,418.0,15658.0,79.3,18.0,2.6
tennessee,Lewis County,0.585,3579.0,890.0,132.0,4601.0,77.8,19.3,2.9
tennessee,Lincoln County,0.59,10375.0,2550.0,345.0,13270.0,78.2,19.2,2.5
tennessee,Loudon County,0.544,17588.0,4916.0,800.0,23304.0,75.5,21.1,3.5
tennessee,Macon County,0.693,6260.0,1071.0,159.0,7490.0,83.6,14.3,2.1
tennessee,Madison County,0.15600000000000003,21321.0,15438.0,1005.0,37764.0,56.5,40.9,2.6
tennessee,Marion County,0.44800000000000006,7680.0,2829.0,323.0,10832.0,70.9,26.1,3.0
tennessee,Marshall County,0.46599999999999997,8167.0,2848.0,387.0,11402.0,71.6,25.0,3.3
tennessee,Maury County,0.39199999999999996,23781.0,10026.0,1261.0,35068.0,67.8,28.6,3.6
tennessee,Mcminn County,0.597,14673.0,3507.0,514.0,18694.0,78.5,18.8,2.8
tennessee,Mcnairy County,0.597,7839.0,1847.0,349.0,10035.0,78.1,18.4,3.5
tennessee,Meigs County,0.5750000000000001,3337.0,856.0,118.0,4311.0,77.4,19.9,2.7
tennessee,Monroe County,0.597,13361.0,3184.0,505.0,17050.0,78.4,18.7,2.9
tennessee,Montgomery County,0.185,32320.0,21686.0,3272.0,57278.0,56.4,37.9,5.7
tennessee,Moore County,0.625,2325.0,496.0,105.0,2926.0,79.5,17.0,3.6
tennessee,Morgan County,0.657,5429.0,1053.0,182.0,6664.0,81.5,15.8,2.7
tennessee,Obion County,0.5810000000000001,9525.0,2425.0,273.0,12223.0,77.9,19.8,2.2
tennessee,Overton County,0.502,6055.0,1943.0,197.0,8195.0,73.9,23.7,2.5
tennessee,Perry County,0.55,2167.0,597.0,91.0,2855.0,75.9,20.9,3.2
tennessee,Pickett County,0.5690000000000001,2019.0,536.0,54.0,2609.0,77.4,20.5,2.1
tennessee,Polk County,0.59,5097.0,1252.0,171.0,6520.0,78.2,19.2,2.7
tennessee,Putnam County,0.45000000000000007,18981.0,6847.0,1130.0,26958.0,70.4,25.4,4.1
tennessee,Rhea County,0.613,8650.0,1942.0,354.0,10946.0,79.0,17.7,3.2
tennessee,Roane County,0.511,15863.0,4833.0,884.0,21580.0,73.5,22.4,4.2
tennessee,Robertson County,0.47200000000000003,19393.0,6634.0,1015.0,27042.0,71.7,24.5,3.8
tennessee,Rutherford County,0.261,64428.0,36627.0,5463.0,106518.0,60.5,34.4,5.1
tennessee,Scott County,0.7180000000000001,6044.0,934.0,145.0,7123.0,84.9,13.1,2.0
tennessee,Sequatchie County,0.597,4434.0,1051.0,182.0,5667.0,78.2,18.5,3.2
tennessee,Sevier County,0.617,28610.0,6293.0,1277.0,36180.0,79.1,17.4,3.5
tennessee,Shelby County,-0.27699999999999997,114948.0,206640.0,10273.0,331861.0,34.6,62.3,3.2
tennessee,Smith County,0.512,5485.0,1688.0,237.0,7410.0,74.0,22.8,3.2
tennessee,Stewart County,0.49999999999999994,3864.0,1222.0,197.0,5283.0,73.1,23.1,3.7
tennessee,Sullivan County,0.5619999999999999,45577.0,11910.0,2373.0,59860.0,76.1,19.9,4.0
tennessee,Sumner County,0.45,50105.0,18153.0,2822.0,71080.0,70.5,25.5,3.9
tennessee,Tipton County,0.4759999999999999,16893.0,5779.0,700.0,23372.0,72.3,24.7,3.0
tennessee,Trousdale County,0.368,2099.0,943.0,100.0,3142.0,66.8,30.0,3.2
tennessee,Unicoi County,0.6149999999999999,5666.0,1260.0,240.0,7166.0,79.1,17.6,3.3
tennessee,Union County,0.647,5024.0,1010.0,170.0,6204.0,81.0,16.3,2.7
tennessee,Van Buren County,0.53,1820.0,539.0,58.0,2417.0,75.3,22.3,2.3
tennessee,Warren County,0.44199999999999995,9535.0,3535.0,495.0,13565.0,70.3,26.1,3.6
tennessee,Washington County,0.42900000000000005,34179.0,13003.0,2229.0,49411.0,69.2,26.3,4.6
tennessee,Wayne County,0.7390000000000001,5034.0,717.0,91.0,5842.0,86.2,12.3,1.7
tennessee,Weakley County,0.514,9001.0,2770.0,356.0,12127.0,74.2,22.8,2.9
tennessee,White County,0.595,7657.0,1842.0,277.0,9776.0,78.3,18.8,2.8
tennessee,Williamson County,0.3549999999999999,68160.0,30992.0,5548.0,104700.0,65.1,29.6,5.3
tennessee,Wilson County,0.44299999999999995,39304.0,14356.0,2626.0,56286.0,69.8,25.5,4.6
texas,Anderson County,0.581,13165.0,3358.0,364.0,16887.0,78.0,19.9,2.1
texas,Andrews County,0.627,3925.0,836.0,165.0,4926.0,79.7,17.0,3.4
texas,Angelina County,0.473,21666.0,7538.0,666.0,29870.0,72.5,25.2,2.3
texas,Aransas County,0.504,7730.0,2458.0,279.0,10467.0,73.9,23.5,2.7
texas,Archer County,0.795,3785.0,394.0,90.0,4269.0,88.7,9.2,2.1
texas,Armstrong County,0.84,924.0,70.0,23.0,1017.0,90.9,6.9,2.3
texas,Atascosa County,0.29100000000000004,8598.0,4635.0,372.0,13605.0,63.2,34.1,2.8
texas,Austin County,0.597,9637.0,2319.0,299.0,12255.0,78.6,18.9,2.4
texas,Bailey County,0.53,1343.0,397.0,44.0,1784.0,75.3,22.3,2.5
texas,Bandera County,0.6300000000000001,8159.0,1726.0,328.0,10213.0,79.9,16.9,3.2
texas,Bastrop County,0.20300000000000004,16314.0,10555.0,1381.0,28250.0,57.7,37.4,4.9
texas,Baylor County,0.7210000000000001,1267.0,191.0,34.0,1492.0,84.9,12.8,2.3
texas,Bee County,0.154,4743.0,3443.0,272.0,8458.0,56.1,40.7,3.2
texas,Bell County,0.15100000000000002,51780.0,37608.0,4611.0,93999.0,55.1,40.0,4.9
texas,Bexar County,-0.135,240161.0,319191.0,26686.0,586038.0,41.0,54.5,4.5
texas,Blanco County,0.524,4212.0,1244.0,213.0,5669.0,74.3,21.9,3.8
texas,Borden County,0.8190000000000001,330.0,31.0,4.0,365.0,90.4,8.5,1.1
texas,Bosque County,0.6469999999999999,6325.0,1277.0,195.0,7797.0,81.1,16.4,2.5
texas,Bowie County,0.46699999999999997,24913.0,8831.0,726.0,34470.0,72.3,25.6,2.1
texas,Brazoria County,0.24600000000000002,72653.0,43075.0,4568.0,120296.0,60.4,35.8,3.8
texas,Brazos County,0.23600000000000002,38662.0,23041.0,4333.0,66036.0,58.5,34.9,6.6
texas,Brewster County,0.04899999999999999,2073.0,1869.0,284.0,4226.0,49.1,44.2,6.7
texas,Briscoe County,0.7269999999999999,625.0,91.0,18.0,734.0,85.1,12.4,2.4
texas,Brooks County,-0.5099999999999999,613.0,1937.0,46.0,2596.0,23.6,74.6,1.7
texas,Brown County,0.745,12010.0,1621.0,318.0,13949.0,86.1,11.6,2.3
texas,Burleson County,0.55,5316.0,1491.0,138.0,6945.0,76.5,21.5,2.0
texas,Burnet County,0.567,14595.0,3785.0,666.0,19046.0,76.6,19.9,3.5
texas,Caldwell County,0.15800000000000003,6516.0,4663.0,530.0,11709.0,55.6,39.8,4.6
texas,Calhoun County,0.36300000000000004,4638.0,2118.0,201.0,6957.0,66.7,30.4,2.9
texas,Callahan County,0.772,4858.0,568.0,130.0,5556.0,87.4,10.2,2.3
texas,Cameron County,-0.32499999999999996,29432.0,59319.0,3053.0,91804.0,32.1,64.6,3.3
texas,Camp County,0.428,3201.0,1260.0,81.0,4542.0,70.5,27.7,1.8
texas,Carson County,0.804,2617.0,249.0,79.0,2945.0,88.9,8.5,2.7
texas,Cass County,0.597,9182.0,2250.0,174.0,11606.0,79.1,19.4,1.5
texas,Castro County,0.444,1413.0,526.0,57.0,1996.0,70.8,26.4,2.9
texas,Chambers County,0.621,13278.0,2939.0,444.0,16661.0,79.7,17.6,2.7
texas,Cherokee County,0.5640000000000001,12896.0,3466.0,339.0,16701.0,77.2,20.8,2.0
texas,Childress County,0.7440000000000001,1802.0,253.0,29.0,2084.0,86.5,12.1,1.4
texas,Clay County,0.7659999999999999,4376.0,536.0,99.0,5011.0,87.3,10.7,1.9
texas,Cochran County,0.543,679.0,190.0,32.0,901.0,75.4,21.1,3.5
texas,Coke County,0.791,1265.0,140.0,18.0,1423.0,88.9,9.8,1.2
texas,Coleman County,0.7680000000000001,3177.0,387.0,71.0,3635.0,87.4,10.6,2.0
texas,Collin County,0.17,200395.0,139837.0,16313.0,356545.0,56.2,39.2,4.6
texas,Collingsworth County,0.7260000000000001,983.0,145.0,26.0,1154.0,85.2,12.6,2.2
texas,Colorado County,0.513,6323.0,1977.0,180.0,8480.0,74.6,23.3,2.1
texas,Comal County,0.5009999999999999,44996.0,14166.0,2405.0,61567.0,73.1,23.0,3.9
texas,Comanche County,0.675,4300.0,788.0,120.0,5208.0,82.6,15.1,2.3
texas,Concho County,0.69,885.0,148.0,34.0,1067.0,82.9,13.9,3.2
texas,Cooke County,0.681,13174.0,2345.0,375.0,15894.0,82.9,14.8,2.4
texas,Coryell County,0.3950000000000001,12212.0,5057.0,858.0,18127.0,67.4,27.9,4.8
texas,Cottle County,0.69,486.0,84.0,13.0,583.0,83.4,14.4,2.2
texas,Crane County,0.5409999999999999,1047.0,299.0,35.0,1381.0,75.8,21.7,2.5
texas,Crockett County,0.43599999999999994,980.0,372.0,43.0,1395.0,70.3,26.7,3.1
texas,Crosby County,0.4160000000000001,1180.0,468.0,64.0,1712.0,68.9,27.3,3.7
texas,Culberson County,-0.22899999999999998,280.0,454.0,28.0,762.0,36.7,59.6,3.7
texas,Dallam County,0.675,1258.0,222.0,55.0,1535.0,82.0,14.5,3.6
texas,Dallas County,-0.262,261865.0,458845.0,29939.0,750649.0,34.9,61.1,4.0
texas,Dawson County,0.506,2636.0,835.0,91.0,3562.0,74.0,23.4,2.5
texas,Deaf Smith County,0.4109999999999999,2911.0,1185.0,105.0,4201.0,69.3,28.2,2.5
texas,Delta County,0.6299999999999999,1836.0,400.0,43.0,2279.0,80.6,17.6,1.9
texas,Denton County,0.20200000000000004,169175.0,110000.0,14112.0,293287.0,57.7,37.5,4.8
texas,Dewitt County,0.638,5510.0,1161.0,151.0,6822.0,80.8,17.0,2.2
texas,Dickens County,0.69,755.0,128.0,26.0,909.0,83.1,14.1,2.8
texas,Dimmit County,-0.37200000000000005,974.0,2173.0,78.0,3225.0,30.2,67.4,2.5
texas,Donley County,0.7090000000000001,1225.0,190.0,45.0,1460.0,83.9,13.0,3.0
texas,Duval County,-0.35300000000000004,1316.0,2783.0,60.0,4159.0,31.6,66.9,1.5
texas,Eastland County,0.7539999999999999,6008.0,776.0,151.0,6935.0,86.6,11.2,2.1
texas,Ector County,0.406,24976.0,10225.0,1172.0,36373.0,68.7,28.1,3.3
texas,Edwards County,0.412,741.0,302.0,22.0,1065.0,69.6,28.4,2.1
texas,El Paso County,-0.43199999999999994,54567.0,145509.0,10382.0,210458.0,25.9,69.1,4.9
texas,Ellis County,0.4539999999999999,44807.0,16197.0,2060.0,63064.0,71.1,25.7,3.3
texas,Erath County,0.655,11205.0,2159.0,446.0,13810.0,81.1,15.6,3.2
texas,Falls County,0.336,3438.0,1682.0,112.0,5232.0,65.7,32.1,2.1
texas,Fannin County,0.62,9536.0,2123.0,313.0,11972.0,79.7,17.7,2.6
texas,Fayette County,0.5910000000000001,8648.0,2127.0,254.0,11029.0,78.4,19.3,2.3
texas,Fisher County,0.501,1265.0,403.0,54.0,1722.0,73.5,23.4,3.2
texas,Floyd County,0.53,1473.0,435.0,50.0,1958.0,75.2,22.2,2.6
texas,Foard County,0.529,383.0,113.0,15.0,511.0,75.0,22.1,2.9
texas,Fort Bend County,-0.06600000000000002,117212.0,134475.0,8680.0,260367.0,45.0,51.6,3.3
texas,Franklin County,0.67,3583.0,665.0,108.0,4356.0,82.3,15.3,2.5
texas,Freestone County,0.596,5995.0,1461.0,152.0,7608.0,78.8,19.2,2.0
texas,Frio County,-0.06300000000000004,1232.0,1401.0,50.0,2683.0,45.9,52.2,1.9
texas,Gaines County,0.718,3907.0,597.0,105.0,4609.0,84.8,13.0,2.2
texas,Galveston County,0.22599999999999995,73566.0,45503.0,4925.0,123994.0,59.3,36.7,4.0
texas,Garza County,0.677,1223.0,224.0,28.0,1475.0,82.9,15.2,1.9
texas,Gillespie County,0.622,10445.0,2286.0,392.0,13123.0,79.6,17.4,3.0
texas,Glasscock County,0.8630000000000001,553.0,34.0,15.0,602.0,91.9,5.6,2.5
texas,Goliad County,0.44299999999999995,2618.0,973.0,122.0,3713.0,70.5,26.2,3.3
texas,Gonzales County,0.47800000000000004,4580.0,1567.0,157.0,6304.0,72.7,24.9,2.4
texas,Gray County,0.787,6495.0,699.0,166.0,7360.0,88.2,9.5,2.3
texas,Grayson County,0.5310000000000001,35274.0,10276.0,1518.0,47068.0,74.9,21.8,3.3
texas,Gregg County,0.41300000000000003,28693.0,11623.0,1049.0,41365.0,69.4,28.1,2.6
texas,Grimes County,0.5109999999999999,7065.0,2194.0,269.0,9528.0,74.1,23.0,2.8
texas,Guadalupe County,0.31799999999999995,36495.0,18308.0,2417.0,57220.0,63.8,32.0,4.2
texas,Hale County,0.48399999999999993,6347.0,2090.0,365.0,8802.0,72.1,23.7,4.2
texas,Hall County,0.667,891.0,164.0,34.0,1089.0,81.8,15.1,3.1
texas,Hamilton County,0.7140000000000001,3056.0,479.0,74.0,3609.0,84.7,13.3,2.1
texas,Hansford County,0.801,1730.0,171.0,46.0,1947.0,88.9,8.8,2.4
texas,Hardeman County,0.634,1207.0,249.0,55.0,1511.0,79.9,16.5,3.7
texas,Hardin County,0.7389999999999999,19600.0,2779.0,389.0,22768.0,86.1,12.2,1.7
texas,Harris County,-0.12400000000000005,544960.0,706471.0,51456.0,1302887.0,41.8,54.2,3.9
texas,Harrison County,0.44,18712.0,7130.0,522.0,26364.0,71.0,27.0,2.0
texas,Hartley County,0.8,1727.0,172.0,46.0,1945.0,88.8,8.8,2.4
texas,Haskell County,0.617,1403.0,314.0,48.0,1765.0,79.5,17.8,2.7
